node1	node2
ENSG00000072201	ENSG00000090487
ENSG00000072201	ENSG00000091073
ENSG00000072201	ENSG00000095059
ENSG00000072201	ENSG00000095066
ENSG00000072201	ENSG00000099256
ENSG00000072201	ENSG00000099622
ENSG00000072201	ENSG00000100201
ENSG00000072201	ENSG00000100206
ENSG00000072201	ENSG00000100211
ENSG00000072201	ENSG00000100336
ENSG00000072201	ENSG00000100376
ENSG00000072201	ENSG00000100379
ENSG00000072201	ENSG00000100462
ENSG00000072201	ENSG00000100721
ENSG00000072201	ENSG00000100764
ENSG00000072201	ENSG00000100911
ENSG00000072201	ENSG00000101349
ENSG00000072201	ENSG00000101624
ENSG00000072201	ENSG00000101888
ENSG00000072201	ENSG00000102021
ENSG00000072201	ENSG00000102098
ENSG00000072201	ENSG00000103154
ENSG00000072201	ENSG00000103502
ENSG00000072201	ENSG00000104177
ENSG00000072201	ENSG00000104643
ENSG00000072201	ENSG00000104660
ENSG00000072201	ENSG00000104756
ENSG00000072201	ENSG00000105392
ENSG00000072201	ENSG00000105404
ENSG00000072201	ENSG00000105479
ENSG00000072201	ENSG00000105507
ENSG00000072201	ENSG00000105700
ENSG00000072201	ENSG00000105866
ENSG00000072201	ENSG00000105991
ENSG00000072201	ENSG00000106052
ENSG00000072201	ENSG00000106305
ENSG00000072201	ENSG00000106511
ENSG00000072201	ENSG00000106536
ENSG00000072201	ENSG00000106605
ENSG00000072201	ENSG00000106682
ENSG00000072201	ENSG00000106689
ENSG00000072201	ENSG00000106785
ENSG00000072201	ENSG00000108010
ENSG00000072201	ENSG00000108187
ENSG00000072201	ENSG00000108309
ENSG00000072201	ENSG00000108468
ENSG00000072201	ENSG00000108788
ENSG00000072201	ENSG00000109079
ENSG00000072201	ENSG00000109107
ENSG00000072201	ENSG00000110171
ENSG00000072201	ENSG00000110330
ENSG00000072201	ENSG00000112081
ENSG00000072201	ENSG00000112232
ENSG00000072201	ENSG00000112312
ENSG00000072201	ENSG00000112365
ENSG00000072201	ENSG00000112877
ENSG00000072201	ENSG00000113272
ENSG00000072201	ENSG00000113595
ENSG00000072201	ENSG00000113761
ENSG00000072201	ENSG00000114107
ENSG00000072201	ENSG00000114416
ENSG00000072201	ENSG00000115255
ENSG00000072201	ENSG00000117153
ENSG00000072201	ENSG00000117475
ENSG00000072201	ENSG00000118503
ENSG00000072201	ENSG00000118894
ENSG00000072201	ENSG00000119408
ENSG00000072201	ENSG00000119929
ENSG00000072201	ENSG00000119965
ENSG00000072201	ENSG00000120437
ENSG00000072201	ENSG00000120658
ENSG00000072201	ENSG00000120699
ENSG00000072201	ENSG00000123106
ENSG00000072201	ENSG00000123119
ENSG00000072201	ENSG00000123349
ENSG00000072201	ENSG00000123992
ENSG00000072201	ENSG00000124357
ENSG00000072201	ENSG00000125818
ENSG00000072201	ENSG00000125826
ENSG00000072201	ENSG00000125970
ENSG00000072201	ENSG00000127191
ENSG00000072201	ENSG00000127452
ENSG00000072201	ENSG00000127946
ENSG00000072201	ENSG00000128050
ENSG00000072201	ENSG00000128276
ENSG00000072201	ENSG00000128573
ENSG00000072201	ENSG00000128699
ENSG00000072201	ENSG00000129187
ENSG00000072201	ENSG00000129355
ENSG00000072201	ENSG00000129521
ENSG00000072201	ENSG00000130066
ENSG00000072201	ENSG00000130402
ENSG00000072201	ENSG00000130695
ENSG00000072201	ENSG00000130813
ENSG00000072201	ENSG00000130818
ENSG00000072201	ENSG00000131323
ENSG00000072201	ENSG00000131467
ENSG00000072201	ENSG00000131773
ENSG00000072201	ENSG00000131931
ENSG00000072201	ENSG00000132109
ENSG00000072201	ENSG00000132254
ENSG00000072201	ENSG00000132744
ENSG00000072201	ENSG00000132938
ENSG00000072201	ENSG00000133884
ENSG00000072201	ENSG00000134287
ENSG00000072201	ENSG00000134504
ENSG00000072201	ENSG00000134594
ENSG00000072201	ENSG00000135334
ENSG00000072201	ENSG00000135406
ENSG00000072201	ENSG00000136003
ENSG00000072201	ENSG00000136436
ENSG00000072201	ENSG00000136450
ENSG00000072201	ENSG00000136463
ENSG00000072201	ENSG00000136986
ENSG00000072201	ENSG00000137501
ENSG00000072201	ENSG00000137692
ENSG00000072201	ENSG00000138100
ENSG00000072201	ENSG00000138443
ENSG00000072201	ENSG00000138794
ENSG00000072201	ENSG00000138867
ENSG00000072201	ENSG00000139343
ENSG00000072201	ENSG00000139722
ENSG00000072201	ENSG00000140262
ENSG00000072201	ENSG00000140382
ENSG00000072201	ENSG00000140481
ENSG00000072201	ENSG00000140848
ENSG00000072201	ENSG00000140859
ENSG00000072201	ENSG00000140961
ENSG00000072201	ENSG00000141543
ENSG00000072201	ENSG00000141744
ENSG00000072201	ENSG00000141750
ENSG00000072201	ENSG00000141977
ENSG00000072201	ENSG00000142459
ENSG00000072201	ENSG00000142684
ENSG00000072201	ENSG00000143156
ENSG00000072201	ENSG00000143382
ENSG00000072201	ENSG00000143457
ENSG00000072201	ENSG00000144401
ENSG00000072201	ENSG00000145365
ENSG00000072201	ENSG00000146425
ENSG00000072201	ENSG00000146587
ENSG00000072201	ENSG00000146676
ENSG00000072201	ENSG00000146755
ENSG00000072201	ENSG00000147274
ENSG00000072201	ENSG00000147421
ENSG00000072201	ENSG00000147509
ENSG00000072201	ENSG00000147596
ENSG00000072201	ENSG00000149089
ENSG00000072201	ENSG00000149532
ENSG00000072201	ENSG00000150477
ENSG00000072201	ENSG00000150510
ENSG00000072201	ENSG00000150636
ENSG00000072201	ENSG00000150787
ENSG00000072201	ENSG00000151790
ENSG00000072201	ENSG00000152207
ENSG00000072201	ENSG00000152270
ENSG00000072201	ENSG00000153560
ENSG00000072201	ENSG00000153574
ENSG00000072201	ENSG00000154114
ENSG00000072201	ENSG00000154134
ENSG00000072201	ENSG00000154359
ENSG00000072201	ENSG00000155329
ENSG00000072201	ENSG00000155890
ENSG00000072201	ENSG00000158825
ENSG00000072201	ENSG00000159495
ENSG00000072201	ENSG00000160062
ENSG00000072201	ENSG00000160185
ENSG00000072201	ENSG00000160207
ENSG00000072201	ENSG00000160307
ENSG00000072201	ENSG00000161202
ENSG00000072201	ENSG00000161405
ENSG00000072201	ENSG00000161896
ENSG00000072201	ENSG00000161981
ENSG00000072201	ENSG00000162526
ENSG00000072201	ENSG00000162959
ENSG00000072201	ENSG00000163060
ENSG00000072201	ENSG00000163156
ENSG00000072201	ENSG00000163618
ENSG00000072201	ENSG00000163848
ENSG00000072201	ENSG00000164053
ENSG00000072201	ENSG00000164924
ENSG00000072201	ENSG00000165140
ENSG00000072201	ENSG00000165259
ENSG00000072201	ENSG00000165280
ENSG00000072201	ENSG00000165325
ENSG00000072201	ENSG00000165626
ENSG00000072201	ENSG00000165675
ENSG00000072201	ENSG00000166091
ENSG00000072201	ENSG00000166199
ENSG00000072201	ENSG00000166228
ENSG00000072201	ENSG00000166348
ENSG00000072201	ENSG00000166886
ENSG00000072201	ENSG00000166925
ENSG00000072201	ENSG00000166946
ENSG00000072201	ENSG00000166974
ENSG00000072201	ENSG00000167216
ENSG00000072201	ENSG00000167333
ENSG00000072201	ENSG00000167460
ENSG00000072201	ENSG00000168071
ENSG00000072201	ENSG00000168140
ENSG00000072201	ENSG00000168301
ENSG00000072201	ENSG00000168517
ENSG00000072201	ENSG00000168646
ENSG00000072201	ENSG00000169045
ENSG00000072201	ENSG00000169155
ENSG00000072201	ENSG00000169499
ENSG00000072201	ENSG00000169592
ENSG00000072201	ENSG00000169710
ENSG00000072201	ENSG00000169744
ENSG00000072201	ENSG00000169800
ENSG00000072201	ENSG00000169813
ENSG00000072201	ENSG00000170788
ENSG00000072201	ENSG00000170854
ENSG00000072201	ENSG00000170903
ENSG00000072201	ENSG00000171206
ENSG00000072201	ENSG00000171311
ENSG00000072201	ENSG00000171346
ENSG00000072201	ENSG00000171425
ENSG00000072201	ENSG00000171448
ENSG00000072201	ENSG00000171847
ENSG00000072201	ENSG00000171953
ENSG00000072201	ENSG00000171960
ENSG00000072201	ENSG00000172053
ENSG00000072201	ENSG00000172349
ENSG00000072201	ENSG00000172638
ENSG00000072201	ENSG00000172954
ENSG00000072201	ENSG00000173406
ENSG00000072201	ENSG00000173421
ENSG00000072201	ENSG00000173918
ENSG00000072201	ENSG00000174015
ENSG00000072201	ENSG00000174898
ENSG00000072201	ENSG00000174943
ENSG00000072201	ENSG00000175104
ENSG00000072201	ENSG00000175197
ENSG00000072201	ENSG00000175376
ENSG00000072201	ENSG00000175550
ENSG00000072201	ENSG00000175602
ENSG00000072201	ENSG00000176101
ENSG00000072201	ENSG00000176444
ENSG00000072201	ENSG00000176473
ENSG00000072201	ENSG00000176476
ENSG00000072201	ENSG00000176774
ENSG00000072201	ENSG00000176903
ENSG00000072201	ENSG00000176979
ENSG00000072201	ENSG00000177138
ENSG00000072201	ENSG00000177674
ENSG00000072201	ENSG00000177685
ENSG00000072201	ENSG00000177885
ENSG00000072201	ENSG00000178538
ENSG00000072201	ENSG00000178567
ENSG00000072201	ENSG00000178860
ENSG00000072201	ENSG00000178896
ENSG00000072201	ENSG00000178935
ENSG00000072201	ENSG00000178988
ENSG00000072201	ENSG00000179151
ENSG00000072201	ENSG00000179335
ENSG00000072201	ENSG00000179958
ENSG00000072201	ENSG00000180096
ENSG00000072201	ENSG00000180228
ENSG00000072201	ENSG00000181472
ENSG00000072201	ENSG00000182195
ENSG00000072201	ENSG00000183155
ENSG00000072201	ENSG00000183207
ENSG00000072201	ENSG00000183287
ENSG00000072201	ENSG00000183386
ENSG00000072201	ENSG00000183665
ENSG00000072201	ENSG00000183690
ENSG00000072201	ENSG00000183828
ENSG00000072201	ENSG00000183837
ENSG00000072201	ENSG00000184205
ENSG00000072201	ENSG00000184436
ENSG00000072201	ENSG00000184792
ENSG00000072201	ENSG00000185247
ENSG00000072201	ENSG00000185379
ENSG00000072201	ENSG00000185721
ENSG00000072201	ENSG00000185963
ENSG00000072201	ENSG00000186063
ENSG00000072201	ENSG00000186628
ENSG00000072201	ENSG00000186638
ENSG00000072201	ENSG00000186832
ENSG00000072201	ENSG00000187272
ENSG00000072201	ENSG00000187650
ENSG00000072201	ENSG00000187766
ENSG00000072201	ENSG00000187796
ENSG00000072201	ENSG00000188015
ENSG00000072201	ENSG00000188191
ENSG00000072201	ENSG00000188282
ENSG00000072201	ENSG00000188566
ENSG00000072201	ENSG00000188581
ENSG00000072201	ENSG00000188716
ENSG00000072201	ENSG00000196262
ENSG00000072201	ENSG00000196544
ENSG00000072201	ENSG00000196814
ENSG00000072201	ENSG00000197114
ENSG00000072201	ENSG00000197191
ENSG00000072201	ENSG00000197275
ENSG00000072201	ENSG00000197343
ENSG00000072201	ENSG00000198326
ENSG00000072201	ENSG00000198883
ENSG00000072201	ENSG00000203786
ENSG00000072201	ENSG00000203867
ENSG00000072201	ENSG00000203879
ENSG00000072201	ENSG00000204052
ENSG00000072201	ENSG00000204371
ENSG00000072201	ENSG00000204392
ENSG00000072201	ENSG00000204599
ENSG00000072201	ENSG00000204613
ENSG00000072201	ENSG00000204713
ENSG00000072201	ENSG00000204873
ENSG00000072201	ENSG00000205078
ENSG00000072201	ENSG00000205352
ENSG00000072201	ENSG00000205439
ENSG00000072201	ENSG00000211460
ENSG00000072201	ENSG00000212724
ENSG00000072201	ENSG00000212938
ENSG00000072201	ENSG00000213024
ENSG00000072201	ENSG00000213047
ENSG00000072201	ENSG00000213416
ENSG00000072201	ENSG00000213417
ENSG00000072201	ENSG00000214717
ENSG00000072201	ENSG00000215271
ENSG00000072201	ENSG00000223501
ENSG00000072201	ENSG00000226941
ENSG00000072201	ENSG00000230989
ENSG00000072201	ENSG00000234414
ENSG00000072201	ENSG00000239672
ENSG00000072201	ENSG00000239886
ENSG00000072201	ENSG00000240432
ENSG00000072201	ENSG00000243335
ENSG00000072201	ENSG00000243927
ENSG00000072201	ENSG00000244537
ENSG00000072201	ENSG00000248746
ENSG00000072201	ENSG00000254997
ENSG00000072201	ENSG00000264343
ENSG00000072201	ENSG00000265817
ENSG00000072201	ENSG00000271383
ENSG00000072274	ENSG00000086159
ENSG00000072274	ENSG00000100652
ENSG00000072274	ENSG00000104969
ENSG00000072274	ENSG00000106049
ENSG00000072274	ENSG00000124098
ENSG00000072274	ENSG00000124103
ENSG00000072274	ENSG00000131591
ENSG00000072274	ENSG00000137824
ENSG00000072274	ENSG00000143198
ENSG00000072274	ENSG00000153179
ENSG00000072274	ENSG00000157613
ENSG00000072274	ENSG00000161944
ENSG00000072274	ENSG00000164620
ENSG00000072274	ENSG00000168958
ENSG00000072274	ENSG00000169379
ENSG00000072274	ENSG00000175514
ENSG00000072274	ENSG00000182093
ENSG00000072274	ENSG00000197753
ENSG00000072364	ENSG00000118985
ENSG00000072364	ENSG00000127191
ENSG00000072364	ENSG00000132938
ENSG00000072364	ENSG00000167110
ENSG00000072364	ENSG00000196470
ENSG00000072401	ENSG00000072609
ENSG00000072401	ENSG00000075975
ENSG00000072401	ENSG00000080561
ENSG00000072401	ENSG00000091073
ENSG00000072401	ENSG00000101695
ENSG00000072401	ENSG00000101871
ENSG00000072401	ENSG00000101966
ENSG00000072401	ENSG00000106511
ENSG00000072401	ENSG00000110171
ENSG00000072401	ENSG00000113369
ENSG00000072401	ENSG00000116525
ENSG00000072401	ENSG00000121481
ENSG00000072401	ENSG00000123091
ENSG00000072401	ENSG00000133606
ENSG00000072401	ENSG00000138100
ENSG00000072401	ENSG00000138942
ENSG00000072401	ENSG00000146755
ENSG00000072401	ENSG00000157450
ENSG00000072401	ENSG00000163481
ENSG00000072401	ENSG00000165886
ENSG00000072401	ENSG00000167770
ENSG00000072401	ENSG00000168894
ENSG00000072401	ENSG00000171206
ENSG00000072401	ENSG00000178498
ENSG00000072401	ENSG00000179455
ENSG00000072401	ENSG00000180537
ENSG00000072401	ENSG00000186187
ENSG00000072401	ENSG00000204227
ENSG00000072401	ENSG00000204308
ENSG00000072401	ENSG00000204599
ENSG00000072401	ENSG00000265491
ENSG00000072415	ENSG00000080845
ENSG00000072415	ENSG00000104863
ENSG00000072415	ENSG00000111052
ENSG00000072415	ENSG00000127191
ENSG00000072415	ENSG00000133961
ENSG00000072415	ENSG00000148943
ENSG00000072415	ENSG00000160282
ENSG00000072415	ENSG00000172554
ENSG00000072415	ENSG00000196369
ENSG00000072415	ENSG00000198908
ENSG00000072501	ENSG00000102466
ENSG00000072571	ENSG00000171160
ENSG00000072609	ENSG00000131508
ENSG00000072609	ENSG00000170035
ENSG00000072609	ENSG00000182247
ENSG00000072682	ENSG00000107175
ENSG00000072682	ENSG00000183386
ENSG00000072778	ENSG00000115750
ENSG00000072818	ENSG00000078114
ENSG00000072818	ENSG00000137478
ENSG00000072818	ENSG00000154447
ENSG00000072818	ENSG00000156467
ENSG00000072832	ENSG00000092964
ENSG00000072832	ENSG00000113657
ENSG00000072832	ENSG00000185009
ENSG00000072832	ENSG00000204628
ENSG00000072849	ENSG00000101546
ENSG00000072849	ENSG00000130830
ENSG00000072849	ENSG00000137726
ENSG00000072849	ENSG00000169410
ENSG00000072849	ENSG00000184047
ENSG00000072849	ENSG00000187766
ENSG00000072849	ENSG00000198818
ENSG00000072849	ENSG00000272804
ENSG00000072958	ENSG00000079150
ENSG00000072958	ENSG00000079337
ENSG00000072958	ENSG00000080561
ENSG00000072958	ENSG00000092199
ENSG00000072958	ENSG00000095066
ENSG00000072958	ENSG00000100109
ENSG00000072958	ENSG00000100151
ENSG00000072958	ENSG00000100218
ENSG00000072958	ENSG00000101882
ENSG00000072958	ENSG00000105866
ENSG00000072958	ENSG00000107816
ENSG00000072958	ENSG00000108309
ENSG00000072958	ENSG00000110492
ENSG00000072958	ENSG00000112182
ENSG00000072958	ENSG00000114416
ENSG00000072958	ENSG00000116514
ENSG00000072958	ENSG00000117155
ENSG00000072958	ENSG00000121766
ENSG00000072958	ENSG00000123119
ENSG00000072958	ENSG00000124733
ENSG00000072958	ENSG00000125775
ENSG00000072958	ENSG00000126016
ENSG00000072958	ENSG00000128272
ENSG00000072958	ENSG00000129152
ENSG00000072958	ENSG00000129245
ENSG00000072958	ENSG00000132122
ENSG00000072958	ENSG00000134686
ENSG00000072958	ENSG00000137936
ENSG00000072958	ENSG00000139083
ENSG00000072958	ENSG00000140481
ENSG00000072958	ENSG00000142459
ENSG00000072958	ENSG00000145365
ENSG00000072958	ENSG00000145901
ENSG00000072958	ENSG00000146063
ENSG00000072958	ENSG00000146676
ENSG00000072958	ENSG00000148655
ENSG00000072958	ENSG00000150776
ENSG00000072958	ENSG00000157429
ENSG00000072958	ENSG00000158805
ENSG00000072958	ENSG00000160062
ENSG00000072958	ENSG00000162946
ENSG00000072958	ENSG00000164610
ENSG00000072958	ENSG00000164746
ENSG00000072958	ENSG00000165689
ENSG00000072958	ENSG00000165804
ENSG00000072958	ENSG00000167302
ENSG00000072958	ENSG00000168646
ENSG00000072958	ENSG00000168672
ENSG00000072958	ENSG00000169155
ENSG00000072958	ENSG00000172379
ENSG00000072958	ENSG00000172638
ENSG00000072958	ENSG00000174500
ENSG00000072958	ENSG00000174796
ENSG00000072958	ENSG00000177138
ENSG00000072958	ENSG00000177468
ENSG00000072958	ENSG00000178761
ENSG00000072958	ENSG00000178935
ENSG00000072958	ENSG00000182195
ENSG00000072958	ENSG00000182196
ENSG00000072958	ENSG00000183137
ENSG00000072958	ENSG00000185670
ENSG00000072958	ENSG00000185811
ENSG00000072958	ENSG00000186638
ENSG00000072958	ENSG00000187766
ENSG00000072958	ENSG00000188786
ENSG00000072958	ENSG00000196323
ENSG00000072958	ENSG00000196812
ENSG00000072958	ENSG00000197343
ENSG00000072958	ENSG00000198081
ENSG00000072958	ENSG00000198883
ENSG00000072958	ENSG00000198919
ENSG00000072958	ENSG00000204713
ENSG00000072958	ENSG00000204889
ENSG00000072958	ENSG00000272804
ENSG00000072958	ENSG00000278129
ENSG00000073008	ENSG00000092931
ENSG00000073008	ENSG00000099194
ENSG00000073008	ENSG00000100300
ENSG00000073008	ENSG00000102007
ENSG00000073008	ENSG00000102383
ENSG00000073008	ENSG00000102837
ENSG00000073008	ENSG00000105677
ENSG00000073008	ENSG00000105991
ENSG00000073008	ENSG00000111291
ENSG00000073008	ENSG00000114529
ENSG00000073008	ENSG00000121900
ENSG00000073008	ENSG00000125629
ENSG00000073008	ENSG00000131669
ENSG00000073008	ENSG00000136052
ENSG00000073008	ENSG00000139644
ENSG00000073008	ENSG00000140688
ENSG00000073008	ENSG00000143595
ENSG00000073008	ENSG00000143740
ENSG00000073008	ENSG00000147155
ENSG00000073008	ENSG00000158014
ENSG00000073008	ENSG00000162144
ENSG00000073008	ENSG00000162300
ENSG00000073008	ENSG00000163472
ENSG00000073008	ENSG00000164007
ENSG00000073008	ENSG00000164983
ENSG00000073008	ENSG00000168484
ENSG00000073008	ENSG00000168899
ENSG00000073008	ENSG00000171840
ENSG00000073008	ENSG00000177108
ENSG00000073008	ENSG00000181092
ENSG00000073008	ENSG00000181552
ENSG00000073008	ENSG00000182685
ENSG00000073008	ENSG00000186106
ENSG00000073008	ENSG00000187766
ENSG00000073008	ENSG00000187954
ENSG00000073008	ENSG00000188581
ENSG00000073008	ENSG00000196776
ENSG00000073008	ENSG00000197191
ENSG00000073008	ENSG00000198133
ENSG00000073008	ENSG00000204070
ENSG00000073008	ENSG00000204873
ENSG00000073008	ENSG00000205060
ENSG00000073008	ENSG00000205279
ENSG00000073008	ENSG00000205808
ENSG00000073008	ENSG00000212124
ENSG00000073008	ENSG00000212899
ENSG00000073008	ENSG00000212901
ENSG00000073008	ENSG00000212938
ENSG00000073008	ENSG00000213996
ENSG00000073008	ENSG00000221837
ENSG00000073008	ENSG00000221880
ENSG00000073008	ENSG00000229183
ENSG00000073008	ENSG00000235169
ENSG00000073008	ENSG00000264343
ENSG00000073008	ENSG00000271383
ENSG00000073008	ENSG00000272804
ENSG00000073060	ENSG00000221837
ENSG00000073060	ENSG00000254997
ENSG00000073111	ENSG00000076003
ENSG00000073111	ENSG00000111875
ENSG00000073150	ENSG00000106459
ENSG00000073150	ENSG00000124788
ENSG00000073150	ENSG00000172530
ENSG00000073282	ENSG00000127445
ENSG00000073282	ENSG00000139946
ENSG00000073282	ENSG00000160185
ENSG00000073282	ENSG00000187778
ENSG00000073282	ENSG00000197329
ENSG00000073536	ENSG00000182944
ENSG00000073584	ENSG00000076382
ENSG00000073584	ENSG00000084652
ENSG00000073584	ENSG00000094796
ENSG00000073584	ENSG00000096872
ENSG00000073584	ENSG00000100109
ENSG00000073584	ENSG00000100519
ENSG00000073584	ENSG00000104147
ENSG00000073584	ENSG00000106511
ENSG00000073584	ENSG00000108417
ENSG00000073584	ENSG00000114019
ENSG00000073584	ENSG00000114107
ENSG00000073584	ENSG00000125733
ENSG00000073584	ENSG00000128596
ENSG00000073584	ENSG00000130307
ENSG00000073584	ENSG00000131558
ENSG00000073584	ENSG00000131737
ENSG00000073584	ENSG00000132938
ENSG00000073584	ENSG00000135249
ENSG00000073584	ENSG00000135604
